Date,V,MA,spread,anchor,anchor_var,residual,signal_vol,zscore,position,gross_return,transaction_cost,net_return,equity,turnover
2015-12-11,71.1901,90.8799,5.773898000315214,4.919264318859192,0.881229244637041,0.854633681456022,0.910261622891184,0.9388879635961409,-1.0,0.0019825335266136683,0.0,0.0019825335266136683,1.2146845097648065,0.0
2015-12-14,71.9015,92.2884,5.630218219625377,4.941393988403259,0.881229244637041,0.6888242312221173,0.9642439952506159,0.7143671462979508,0.0,0.0011370493190185236,0.001,0.0001370493190185236,1.214850981449692,1.0
2015-12-15,73.5384,94.332,6.026478503744826,4.975169120273295,0.881229244637041,1.0513093834715317,0.9574607150093579,1.0980182967206717,0.0,0.0,0.0,0.0,1.214850981449692,0.0
2015-12-16,74.6971,95.8761,6.247777943316592,5.014781270487904,0.881229244637041,1.2329966728286879,0.9311409830136624,1.324178288059088,0.0,0.0,0.0,0.0,1.214850981449692,0.0
2015-12-17,73.6027,95.1913,5.569110022703455,5.032035711446855,0.881229244637041,0.5370743112566005,0.9657632179950298,0.556113860260274,0.0,-0.0,0.0,-0.0,1.214850981449692,0.0
2015-12-18,71.3885,92.2784,5.123289073588381,5.034876130138982,0.881229244637041,0.08841294344939943,1.0380882306632055,0.08516900667770298,0.0,-0.0,0.0,-0.0,1.214850981449692,0.0
2015-12-21,72.1829,92.9992,5.480101919934697,5.048734552731583,0.881229244637041,0.43136736720311397,1.0424263824448279,0.4138108690144791,0.0,0.0,0.0,0.0,1.214850981449692,0.0
2015-12-22,72.3784,93.4787,5.384504472408395,5.0591859720954515,0.881229244637041,0.3253185003129433,1.046372539374343,0.31090122119169983,0.0,-0.0,0.0,-0.0,1.214850981449692,0.0
2015-12-23,73.4826,94.618,5.7970520804027785,5.082153330635873,0.881229244637041,0.7148987497669053,1.012364638456022,0.7061672470674321,0.0,0.0,0.0,0.0,1.214850981449692,0.0
2015-12-24,73.2032,94.4825,5.599912151601529,5.098269469247882,0.881229244637041,0.5016426823536477,0.9904335391108563,0.506487979803257,0.0,-0.0,0.0,-0.0,1.214850981449692,0.0
2015-12-28,73.4533,94.4277,5.883280431318823,5.1227042928846585,0.881229244637041,0.7605761384341649,0.951244187234349,0.7995593020604593,0.0,0.0,0.0,0.0,1.214850981449692,0.0
2015-12-29,74.0904,95.5701,5.826846074584665,5.144621923443263,0.881229244637041,0.6822241511414022,0.9159986608327677,0.7447872800612694,0.0,-0.0,0.0,-0.0,1.214850981449692,0.0
2015-12-30,73.2889,94.7546,5.520424215268065,5.156319419614285,0.881229244637041,0.3641047956537795,0.8998527275355759,0.40462709564814264,0.0,-0.0,0.0,-0.0,1.214850981449692,0.0
2015-12-31,72.5347,93.3043,5.646680165523279,5.171582745763357,0.881229244637041,0.4750974197599218,0.8726644018268253,0.5444216800471734,0.0,0.0,0.0,0.0,1.214850981449692,0.0
2016-01-04,70.8082,90.8609,5.403532622844935,5.178802586775651,0.881229244637041,0.22473003606928366,0.8611533689627558,0.2609640096281189,0.0,-0.0,0.0,-0.0,1.214850981449692,0.0
2016-01-05,71.3397,91.0333,5.830371100522655,5.199083783459432,0.881229244637041,0.6312873170632223,0.8235188953736289,0.7665729597823113,0.0,0.0,0.0,0.0,1.214850981449692,0.0
2016-01-06,70.4016,89.6418,5.737030429475382,5.215828303034954,0.881229244637041,0.5212021264404285,0.7910170294670108,0.6589012714323177,0.0,-0.0,0.0,-0.0,1.214850981449692,0.0
2016-01-07,69.0181,88.0009,5.34969685626556,5.219995193239991,0.881229244637041,0.12970166302556851,0.7832096387697781,0.16560274108640521,0.0,-0.0,0.0,-0.0,1.214850981449692,0.0
2016-01-08,68.1707,86.3202,5.522625281828503,5.2294150780557835,0.881229244637041,0.2932102037727198,0.7594483658558232,0.38608313211958906,0.0,0.0,0.0,0.0,1.214850981449692,0.0
2016-01-11,69.143,86.9842,6.091820578684704,5.2562589405359486,0.881229244637041,0.8355616381487554,0.7229963574179573,1.155692735621523,0.0,0.0,0.0,0.0,1.214850981449692,0.0
2016-01-12,69.9266,87.8085,6.37500008651385,5.291081693233644,0.881229244637041,1.0839183932802063,0.6952024904885175,1.5591405498540993,0.0,0.0,0.0,0.0,1.214850981449692,0.0
2016-01-13,68.3751,85.6453,6.136747215791999,5.317404494949563,0.881229244637041,0.8193427208424362,0.6613863759107972,1.2388261244633545,0.0,-0.0,0.0,-0.0,1.214850981449692,0.0
2016-01-14,69.0276,87.1058,5.902598994494518,5.335619685667245,0.881229244637041,0.566979308827273,0.6324276800263235,0.8965124815594308,0.0,-0.0,0.0,-0.0,1.214850981449692,0.0
2016-01-15,67.1888,85.1868,5.228795869995963,5.332294609684549,0.881229244637041,-0.10349873968858603,0.6555458688743683,-0.15788176633055861,0.0,-0.0,0.0,-0.0,1.214850981449692,0.0
2016-01-19,66.7764,82.7963,6.2676335098533045,5.361408650341953,0.881229244637041,0.9062248595113518,0.6272882619277098,1.4446705199399814,0.0,0.0,0.0,0.0,1.214850981449692,0.0
2016-01-20,66.1111,81.7486,6.2383768795577765,5.38870580293128,0.881229244637041,0.8496710766264961,0.5983533008517876,1.4200156920951958,0.0,-0.0,0.0,-0.0,1.214850981449692,0.0
2016-01-21,66.9348,82.6986,6.485345753071904,5.422840617691114,0.881229244637041,1.06250513538079,0.5786933981901184,1.8360415700331258,0.0,0.0,0.0,0.0,1.214850981449692,0.0
2016-01-22,68.0,84.509,6.451478351608728,5.454858745881456,0.881229244637041,0.9966196057272718,0.5555149322849133,1.794046474372941,0.0,-0.0,0.0,-0.0,1.214850981449692,0.0
2016-01-25,67.1018,83.3207,6.274677928033107,5.480377035558679,0.881229244637041,0.7943008924744275,0.5284438829787736,1.5030941185221982,0.0,-0.0,0.0,-0.0,1.214850981449692,0.0
2016-01-26,67.2368,83.5449,6.273569382182444,5.5050665189369274,0.881229244637041,0.7685028632455166,0.502652989534921,1.5288934498461313,0.0,-0.0,0.0,-0.0,1.214850981449692,0.0
2016-01-27,66.328,81.4416,6.641652096222167,5.540444710415685,0.881229244637041,1.1012073858064815,0.48820753175248804,2.2556132672790734,-1.0,0.0,0.001,-0.001,1.2136361304682421,1.0
2016-01-28,64.8505,80.1167,5.968479537781249,5.553768034576006,0.881229244637041,0.4147115032052433,0.47899211239680406,0.8658002761884527,-1.0,0.005814740636488743,0.0,0.005814740636488743,1.2206931097939868,0.0
2016-01-29,69.6747,85.4938,7.5283206533315905,5.615229399234591,0.881229244637041,1.913091254096999,0.571515542187823,3.3474002242764564,-1.0,-0.013744525070429956,0.0,-0.013744525070429956,1.2039152627431222,0.0
2016-02-01,69.574,85.111,7.660012943035575,5.678876822878653,0.881229244637041,1.981136120156922,0.6373292267216729,3.108497205357414,-1.0,-0.0010832030243739213,0.0,-0.0010832030243739213,1.2026111780894289,0.0
2016-02-02,68.6566,82.5152,8.318485214753501,5.761039198491174,0.881229244637041,2.557446016262327,0.7698709673521353,3.32191513216599,-1.0,-0.00543098379155595,0.0,-0.00543098379155595,1.1960798162736812,0.0
2016-02-03,69.574,83.0365,8.919411597661828,5.8593490008783995,0.881229244637041,3.0600625967834283,0.9346109241216205,3.2741566761156577,-1.0,-0.005060416807705967,0.0,-0.005060416807705967,1.190027153868052,0.0
2016-02-04,68.9191,82.9029,8.345618206607632,5.936738429167751,0.881229244637041,2.408879777439881,0.9480232824829816,2.540950018791468,-1.0,0.004782239400125366,0.0,0.004782239400125366,1.1957181486104989,0.0
2016-02-05,66.9172,79.4718,8.426688909855699,6.01424244350586,0.881229244637041,2.412446466349839,0.950033329991336,2.539328242696327,-1.0,-0.0006798482167567265,0.0,-0.0006798482167567265,1.1949052417594224,0.0
2016-02-08,63.3885,77.4461,6.127761797142476,6.017775929685663,0.881229244637041,0.10998586745681305,0.997718953896876,0.1102373238748566,0.0,0.01996231205050744,0.001,0.01896231205050744,1.2175634078244515,1.0
2016-02-09,63.9145,78.7152,5.883309720696978,6.013590436411688,0.881229244637041,-0.13028071571470967,1.0524467010767224,-0.12378842138174209,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-02-10,65.7504,80.0021,6.937951524197331,6.042362773675815,0.881229244637041,0.8955887505215161,1.006329297065154,0.8899559549080005,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-02-11,64.1752,78.8487,6.062963820290818,6.043004016875073,0.881229244637041,0.019959803415745547,1.0214834886602582,0.019540015709822313,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-02-12,66.0015,81.5183,6.268588646325874,6.050025728548062,0.881229244637041,0.21856291777781234,1.006548815357017,0.21714090210348053,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-02-16,66.6416,82.7564,6.157056217165717,6.053357237583593,0.881229244637041,0.10369897958212437,0.9954167515041931,0.10417644612211205,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-02-17,67.6451,83.7493,6.557781127178529,6.0690583033979015,0.881229244637041,0.4887228237806278,0.955781558759481,0.5113331799526937,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-02-18,66.9054,82.6209,6.503116288364488,6.082569108753808,0.881229244637041,0.4205471796106801,0.9196349046647558,0.4572979749653876,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-02-19,67.177,83.3386,6.3390110994393325,6.090551309153831,0.881229244637041,0.24845979028550147,0.89252137364475,0.2783796529946137,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-02-22,68.6133,84.3324,7.171989632595462,6.124212946995979,0.881229244637041,1.0477766855994828,0.852753510782844,1.2286981787241236,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-02-23,67.7593,82.7863,7.256604363816315,6.159460587977717,0.881229244637041,1.0971437758385978,0.8158457636073402,1.344793127303219,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-02-24,67.4781,82.9887,6.852530279605013,6.181033580586932,0.881229244637041,0.6714966990180811,0.7775660819360243,0.8635879504236526,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-02-25,68.8118,83.9467,7.604642469948736,6.225345868975282,0.881229244637041,1.3792966009734542,0.7586495195671191,1.8180946081142615,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-02-26,68.3038,84.0892,7.010132800975846,6.249773719288726,0.881229244637041,0.7603590816871204,0.7224016791129172,1.0525433476577928,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-02-29,67.9842,83.4672,7.068139917475023,6.2752467823275255,0.881229244637041,0.792893135147497,0.6874499623949134,1.1533830511609084,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-03-01,70.0996,86.5216,7.329258283013495,6.3080547128848945,0.881229244637041,1.0212035701286002,0.6558130631480699,1.5571564939962659,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-03-02,69.7792,86.3202,7.13112528182851,6.333674207598322,0.881229244637041,0.7974510742301879,0.6241920259295329,1.2775733125437503,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-03-03,69.4108,86.1757,6.850449121593982,6.349759720404515,0.881229244637041,0.5006894011894669,0.6037054802230575,0.8293603712268305,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-03-04,69.401,86.4727,6.660344758892613,6.359427216791645,0.881229244637041,0.30091754210096777,0.5958643053085662,0.5050101833925741,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-03-07,67.563,84.79,5.843887355248171,6.343380147128681,0.881229244637041,-0.49949279188050966,0.6851652555343847,-0.7290106844237709,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-03-08,66.3221,83.3974,5.448414478136833,6.31552279310512,0.881229244637041,-0.867108314968287,0.7971527480015378,-1.0877567908310268,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-03-09,66.3778,83.7194,5.308632980527932,6.284181606573042,0.881229244637041,-0.9755486260451098,0.8806894142835463,-1.1077101759406667,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-03-10,65.9477,83.4373,5.049791770824427,6.245759088426318,0.881229244637041,-1.195967317601891,0.9613741287767297,-1.2440186206421657,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-03-11,67.2688,85.0622,5.384438710375058,6.218949002262779,0.881229244637041,-0.834510291887721,0.9681343969240774,-0.8619777321610489,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-03-14,67.139,85.3423,5.084594090871178,6.183640244117232,0.881229244637041,-1.0990461532460536,0.9914285677225265,-1.1085479973315095,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-03-15,67.5356,85.8099,5.197320959560869,6.152939350840395,0.881229244637041,-0.9556183912795255,0.9863629632660428,-0.9688303665775163,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-03-16,67.9646,86.4358,5.246346210016128,6.124720071649806,0.881229244637041,-0.878373861633678,0.968015009688718,-0.9073969440991771,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-03-17,68.6889,87.7786,5.155451939863255,6.094549924987812,0.881229244637041,-0.9390979851245573,0.950014206163977,-0.9885094128397323,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-03-18,69.2905,88.6449,5.231133861047766,6.067674606977121,0.881229244637041,-0.836540745929355,0.9215439785626356,-0.9077599825828572,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-03-21,69.2809,88.6837,5.197978947671302,6.040603825701983,0.881229244637041,-0.8426248780306809,0.8920258787969935,-0.9446193188554844,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-03-22,68.5187,88.1155,4.780724869849472,6.001387914616195,0.881229244637041,-1.2206630447667228,0.8884518528653612,-1.3739214351683118,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-03-23,69.4108,88.4705,5.4573095541626415,5.984452534825832,0.881229244637041,-0.5271429806631902,0.8456015030178953,-0.6233940914034,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-03-24,69.6298,88.2561,5.806468663129564,5.978912479049265,0.881229244637041,-0.17244381591970104,0.8083081645343091,-0.21333919844673493,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-03-28,69.572,87.6131,6.139024572951058,5.9838962448380695,0.881229244637041,0.1551283281129887,0.7876724277075933,0.19694523085499804,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-03-29,70.7926,89.0945,6.460288266870876,5.998724770301752,0.881229244637041,0.46156349656912354,0.7889328352856962,0.585047897520931,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-03-30,72.1078,90.0844,7.174534433072594,6.035323879267606,0.881229244637041,1.139210553804988,0.8637426878065138,1.318923528832445,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-03-31,71.8245,90.7463,6.489404609261015,6.049457927185838,0.881229244637041,0.4399466820751776,0.8402977408824086,0.5235604722835305,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-04-01,72.8689,92.0622,6.734940936268643,6.07079477118195,0.881229244637041,0.6641461650866933,0.8309144959872897,0.7992954368879521,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-04-04,73.0897,91.2766,7.432667223602635,6.113185406215754,0.881229244637041,1.3194818173868814,0.8870909826136597,1.4874255778130638,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-04-05,72.2866,90.6027,7.038682072169848,6.141993090314018,0.881229244637041,0.8966889818558306,0.8764778154233743,1.0230595299467944,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-04-06,73.4484,91.1719,7.8549290645953675,6.195311184525387,0.881229244637041,1.6596178800699803,0.9447033715625001,1.7567608309950682,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-04-07,72.8591,89.9777,7.990610444857907,6.251192978437836,0.881229244637041,1.739417466420071,0.9944697950668265,1.7490902941935862,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-04-08,73.2842,90.2478,8.251736679317034,6.313463360471344,0.881229244637041,1.93827331884569,1.0455216046423812,1.853881651263125,0.0,0.0,0.0,0.0,1.2175634078244515,0.0
2016-04-11,73.0799,89.9378,8.235633152170308,6.373294219057317,0.881229244637041,1.8623389331129916,1.0646393464771893,1.7492674296467905,0.0,-0.0,0.0,-0.0,1.2175634078244515,0.0
2016-04-12,73.7404,90.3136,8.667990460240432,6.444720607556867,0.881229244637041,2.223269852683565,1.1092006822051332,2.004389186151256,-1.0,0.0,0.001,-0.001,1.216345844416627,1.0
2016-04-13,74.8573,92.134,8.679752204814235,6.514289830842023,0.881229244637041,2.165462373972212,1.125548869459081,1.9239167953790361,-1.0,-9.148234235837813e-05,0.0,-9.148234235837813e-05,1.216234570249662,0.0
2016-04-14,75.44,92.5376,9.017432538867197,6.592204476068026,0.881229244637041,2.425228062799172,1.1548391219284342,2.100057070069942,-1.0,-0.002581841332611241,0.0,-0.002581841332611241,1.2130944455660408,0.0
2016-04-15,75.2073,93.0271,8.487564237377896,6.6512008260981865,0.881229244637041,1.8363634112797094,1.1191930525579754,1.6407923611414517,-1.0,0.004025797333155665,0.0,0.004025797333155665,1.2179781179498665,0.0
2016-04-18,76.4953,93.9801,9.19701185470312,6.730443596584368,0.881229244637041,2.4665682581187527,1.1316200393792952,2.1796788429724963,-1.0,-0.005387553948618331,0.0,-0.005387553948618331,1.211416195131175,0.0
2016-04-19,75.8347,93.5674,8.786955997756507,6.794456101195667,0.881229244637041,1.9924998965608403,1.0956261739736812,1.818594648331853,-1.0,0.0030704468085885456,0.0,0.0030704468085885456,1.215135784121388,0.0
2016-04-20,76.2117,94.2014,8.779063856501722,6.856230449366746,0.881229244637041,1.9228334071349762,1.054970185399865,1.8226424156301302,-1.0,5.9501313191666074e-05,0.0,5.9501313191666074e-05,1.2152080862962493,0.0
2016-04-21,75.8738,93.8535,8.65236886587482,6.912138363466229,0.881229244637041,1.7402305024085907,1.0078110349382416,1.7267428536493763,-1.0,0.0009497376018503819,0.0,0.0009497376018503819,1.2163622151098774,0.0
2016-04-22,74.2955,93.7677,7.126156792877438,6.918800057162693,0.881229244637041,0.207356735714745,1.0301533306126713,0.20128725457929847,0.0,0.011488158503932736,0.001,0.010488158503932737,1.2291196148201444,1.0
2016-04-25,73.3837,93.3151,6.489123643243232,6.905425635782249,0.881229244637041,-0.416301992539017,1.1135880338696655,-0.3738384212807921,0.0,-0.0,0.0,-0.0,1.2291196148201444,0.0
2016-04-26,73.7502,93.5953,6.6855183151997295,6.898580640164997,0.881229244637041,-0.2130623249652679,1.1385386565960391,-0.18713666306445295,0.0,0.0,0.0,0.0,1.2291196148201444,0.0
2016-04-27,73.9671,94.663,6.254233237569224,6.878524213052557,0.881229244637041,-0.6242909754833326,1.1934795443765565,-0.5230847721059572,0.0,-0.0,0.0,-0.0,1.2291196148201444,0.0
2016-04-28,72.953,93.5075,5.941620412994936,6.8493614621800845,0.881229244637041,-0.9077410491851481,1.2567592367266303,-0.7222871514749802,0.0,-0.0,0.0,-0.0,1.2291196148201444,0.0
2016-04-29,72.5356,93.3251,5.63495278928022,6.811560892278489,0.881229244637041,-1.1766081029982693,1.3238393996928184,-0.8887846239289204,0.0,-0.0,0.0,-0.0,1.2291196148201444,0.0
2016-05-02,73.6821,94.0758,6.325713782277134,6.79643806085203,0.881229244637041,-0.4707242785748962,1.2949388304399236,-0.3635108219088458,0.0,0.0,0.0,0.0,1.2291196148201444,0.0
2016-05-03,72.4907,92.8058,5.905312235579288,6.768700228604091,0.881229244637041,-0.8633879930248032,1.2924625740635105,-0.668017790496096,0.0,-0.0,0.0,-0.0,1.2291196148201444,0.0
2016-05-04,72.3794,92.6134,5.910815465827582,6.741997081906851,0.881229244637041,-0.8311816160792684,1.2767443887597698,-0.6510164629638033,0.0,0.0,0.0,0.0,1.2291196148201444,0.0
